'class','V1','V2','V3','V4','V5','V6','V7','V8','V9','V10','V11','V12','V13','V14','V15','V16','V17','V18','V19','V20','V21','V22'
"1",301,1980,312,28,12,19,"162531727288035840","195989125409701600","206749524610628096","223639791399006112","246273830535844160","259573110047077216","283434613164984288","304075516466593472","322817322149739584","335720289105437568","348398750218085376","366413148727567360","384427547237049344",100,337,"NaN"
"1",301,1980,312,28,18,21,"162531727288035840","195989125409701600","206749524610628096","223639791399006112","246273830535844160","259573110047077216","283434613164984288","304075516466593472","322817322149739584","335754180252111552","348398750218085376","376133110504521408","394147509014003392",100,382,"NaN"
"1",302,1970,109,9,22,29,"168288828875144160","195989125409701600","211575244803086688","233807488082414368","244977795434229536","265055793785850976","279437087237855968","304075516466593472","322817322149739584","333312789434938112","358118711995039424","376133110504521408","384427547237049344",120,32,"NaN"
"1",302,1970,147,13,4,16,"168070470251249056","195989125409701600","201218323554757728","217629069541107776","244371241460859776","255635058388877536","279437087237855968","304075516466593472","322817322149739584","340728482647602176","358118711995039424","366413148727567360","384427547237049344",110,31,"NaN"
"1",302,1970,17,1,15,35,"176342554892459776","195989125409701600","208161936047144992","224763923120110080","240191653185425376","262282479247575456","279437087237855968","304075516466593472","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",232,283,"NaN"
"1",302,1970,17,1,6,13,"176342554892459776","195989125409701600","208161936047144992","224763923120110080","240191653185425376","262282479247575456","279437087237855968","304075516466593472","322817322149739584","338396231123685888","344177108331154112","376133110504521408","384427547237049344",232,71,"NaN"
"1",302,1970,17,1,7,11,"176342554892459776","195989125409701600","208161936047144992","224763923120110080","240191653185425376","262282479247575456","279437087237855968","304075516466593472","322817322149739584","338902490352180544","358118711995039424","366413148727567360","384427547237049344",232,27,"NaN"
"1",302,1970,50,2,22,29,"164607934007630784","195989125409701600","200880599668047392","220681248961902112","237368859608199328","259284643444971872","279437087237855968","304075516466593472","322817322149739584","333312789434938112","358118711995039424","376133110504521408","384427547237049344",188,32,"NaN"
"1",303,1980,?,?,0,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","338025634797596928","344177108331154112","366413148727567360","384427547237049344",5,12,"NaN"
"1",303,1980,?,?,0,23,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","341601540855163584","348398750218085376","366413148727567360","384427547237049344",5,67,"NaN"
"1",303,1980,?,?,0,42,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","326531213106116928","344177108331154112","366413148727567360","384427547237049344",5,8,"NaN"
"1",303,1980,?,?,0,42,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","333871610774870528","358118711995039424","366413148727567360","384427547237049344",5,18,"NaN"
"1",303,1980,?,?,0,6,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","329172450337051968","344177108331154112","366413148727567360","384427547237049344",5,1,"412096452484432576"
"1",303,1980,?,?,12,26,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","339441309941674752","348398750218085376","366413148727567360","384427547237049344",5,562,"NaN"
"1",303,1980,?,?,1,24,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","339606862310938240","358118711995039424","366413148727567360","384427547237049344",5,46,"NaN"
"1",303,1980,?,?,1,7,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","325220037580890304","348398750218085376","376133110504521408","384427547237049344",5,175,"NaN"
"1",303,1980,?,?,2,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","328394616611623104","344177108331154112","376133110504521408","394147509014003392",5,5,"NaN"
"1",303,1980,?,?,2,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","342185088975691264","358118711995039424","376133110504521408","394147509014003392",5,8,"NaN"
"1",303,1980,?,?,2,5,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","332946774896774720","358118711995039424","376133110504521408","384427547237049344",5,69,"NaN"
"1",303,1980,?,?,2,9,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","337315825192097600","344177108331154112","376133110504521408","394147509014003392",5,49,"NaN"
"1",303,1980,?,?,3,10,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","326254493894346368","358118711995039424","376133110504521408","394147509014003392",5,137,"NaN"
"1",303,1980,?,?,3,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","324415773794792832","348398750218085376","376133110504521408","384427547237049344",5,360,"406488984161043136"
"1",303,1980,?,?,3,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","324310803671624384","344177108331154112","366413148727567360","384427547237049344",5,9,"NaN"
"1",303,1980,?,?,3,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","334675304795025152","348398750218085376","376133110504521408","384427547237049344",5,169,"NaN"
"1",303,1980,?,?,3,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","338534153695564864","358118711995039424","366413148727567360","384427547237049344",5,94,"NaN"
"1",303,1980,?,?,3,13,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","340552607996259008","358118711995039424","366413148727567360","384427547237049344",5,32,"NaN"
"1",303,1980,?,?,3,14,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","341793363954774656","344177108331154112","366413148727567360","384427547237049344",5,49,"408403417121182016"
"1",303,1980,?,?,3,23,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","324956385171005952","358118711995039424","366413148727567360","384427547237049344",5,386,"NaN"
"1",303,1980,?,?,3,23,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","330436185857042432","358846119168703552","376860517678185536","394874916187667520",5,?,"NaN"
"1",303,1980,?,?,3,23,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","332173481642025472","358846119168703552","376860517678185536","394874916187667520",5,?,"NaN"
"1",303,1980,?,?,3,23,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","334976413992537728","348398750218085376","376133110504521408","394147509014003392",5,261,"NaN"
"1",303,1980,?,?,3,23,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","342159350147026816","344177108331154112","376133110504521408","394147509014003392",5,3,"NaN"
"1",303,1980,?,?,3,5,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","326617944900076224","348398750218085376","376133110504521408","394147509014003392",5,308,"NaN"
"1",303,1980,?,?,3,5,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","340588944622077120","358118711995039424","376133110504521408","394147509014003392",5,2,"NaN"
"1",303,1980,?,?,3,6,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","334036735193990528","344177108331154112","366413148727567360","384427547237049344",5,16,"NaN"
"1",303,1980,?,?,4,10,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","340698768617083392","358118711995039424","366413148727567360","384427547237049344",5,2,"NaN"
"1",303,1980,?,?,4,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","339237603721845056","358118711995039424","376133110504521408","384427547237049344",5,140,"NaN"
"1",303,1980,?,?,4,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","330660775528148352","358118711995039424","376133110504521408","384427547237049344",5,2,"NaN"
"1",303,1980,?,?,4,13,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","334948199021942656","344177108331154112","376133110504521408","394147509014003392",5,63,"NaN"
"1",303,1980,?,?,4,44,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","333773066447372864","348398750218085376","366413148727567360","384427547237049344",5,362,"NaN"
"1",303,1980,?,?,4,7,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","336397332441751872","348398750218085376","366413148727567360","384427547237049344",5,24,"NaN"
"1",303,1980,?,?,4,7,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","341501414468257664","344177108331154112","366413148727567360","384427547237049344",5,59,"NaN"
"1",303,1980,?,?,5,10,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","336152972701149952","344177108331154112","376133110504521408","394147509014003392",5,117,"NaN"
"1",303,1980,?,?,5,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","332649563191077696","344177108331154112","376133110504521408","394147509014003392",5,16,"NaN"
"1",303,1980,?,?,5,17,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","338791728351877376","348398750218085376","376133110504521408","394147509014003392",5,176,"NaN"
"1",303,1980,?,?,5,40,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","331848840373239488","348398750218085376","366413148727567360","384427547237049344",5,2,"NaN"
"1",303,1980,?,?,6,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","326970854722071424","358118711995039424","376133110504521408","394147509014003392",5,83,"NaN"
"1",303,1980,?,?,6,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","332762278024590016","358118711995039424","366413148727567360","384427547237049344",5,5,"NaN"
"1",303,1980,?,?,6,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","335165303787221632","358118711995039424","366413148727567360","384427547237049344",5,15,"NaN"
"1",303,1980,?,?,6,12,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","339656115682585984","344177108331154112","366413148727567360","384427547237049344",5,14,"NaN"
"1",303,1980,?,?,6,14,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","339056770231154688","348398750218085376","376133110504521408","394147509014003392",5,485,"NaN"
"1",303,1980,?,?,7,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","335297119349113728","358118711995039424","366413148727567360","384427547237049344",5,20,"NaN"
"1",303,1980,?,?,7,14,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","332938029097994496","348398750218085376","376133110504521408","394147509014003392",5,207,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","324321098669575808","358118711995039424","366413148727567360","384427547237049344",5,31,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","324854542704255040","358118711995039424","376133110504521408","384427547237049344",5,100,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","325378317134445952","344177108331154112","366413148727567360","384427547237049344",5,53,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","326093397819854464","348398750218085376","376133110504521408","384427547237049344",5,319,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","327907622071396608","358118711995039424","376133110504521408","384427547237049344",5,49,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","329022979061035136","344177108331154112","376133110504521408","384427547237049344",5,51,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","332682095507201024","358118711995039424","366413148727567360","384427547237049344",5,44,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","337948368700529728","358846119168703552","376860517678185536","394874916187667520",5,?,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","342156976387272448","348398750218085376","376133110504521408","384427547237049344",5,182,"NaN"
"1",303,1980,?,?,8,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","342217328927308992","348398750218085376","376133110504521408","384427547237049344",5,111,"NaN"
"1",303,1980,?,?,8,22,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","328641332508418624","358118711995039424","376133110504521408","384427547237049344",5,34,"NaN"
"1",303,1980,?,?,8,24,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","327921023824757888","358118711995039424","366413148727567360","384427547237049344",5,444,"NaN"
"1",303,1980,?,?,8,24,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","330838268220796288","358118711995039424","366413148727567360","384427547237049344",5,92,"NaN"
"1",303,1980,?,?,9,11,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","333413071838402880","348398750218085376","366413148727567360","384427547237049344",5,211,"NaN"
"1",303,1980,?,?,9,24,"168720071850534528","195989125409701600","206943801150552288","NaN","246273830535844160","268774126621293632","283434613164984288","304075516466593472","322817322149739584","329866348616313408","344177108331154112","366413148727567360","384427547237049344",5,12,"NaN"
"1",303,?,?,?,0,10,"177006856416067200","187388702543426176","NaN","NaN","NaN","268774126621293632","287904299582063136","297527031412047552","322817322149739584","339522463906737664","358118711995039424","376133110504521408","394147509014003392",2,359,"NaN"
"1",304,1970,34,2,1,16,"163147603008047168","195989125409701600","208585396230425280","222204310175428576","243962422530316928","254660342095064000","279437087237855968","304075516466593472","322817322149739584","340728482647602176","358118711995039424","366413148727567360","384427547237049344",133,31,"NaN"
"1",304,1980,21,4,1,12,"176992427717164224","195989125409701600","209319846636577248","225912598041145856","234963367278237856","268199701083157760","283434613164984288","304075516466593472","322817322149739584","333874304923369280","348398750218085376","376133110504521408","394147509014003392",184,298,"NaN"
"1",304,1980,?,?,1,17,"169599179220482912","195989125409701600","203927528428002496","NaN","244977795434229536","268774126621293632","283434613164984288","304075516466593472","322817322149739584","330069976593027328","348398750218085376","366413148727567360","384427547237049344",17,297,"NaN"
"1",304,1980,?,?,3,9,"169599179220482912","195989125409701600","203927528428002496","NaN","244977795434229536","268774126621293632","283434613164984288","304075516466593472","322817322149739584","324419351327110528","348398750218085376","376133110504521408","384427547237049344",17,111,"NaN"
"1",305,1983,1030,100,5,8,"174470659686884224","195989125409701600","200816088001437792","223729647680688576","246273830535844160","255820216043558304","271445186933788288","294355554689639424","322817322149739584","325801287179644928","344177108331154112","376133110504521408","394147509014003392",57,92,"NaN"
"1",307,1970,125,7,20,35,"168220540041548608","195989125409701600","209622470934367776","218077862243404928","239804817681081632","259033563629548608","275201233796062656","294355554689639424","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",180,283,"NaN"
"1",308,?,67,6,16,47,"165963395005738784","195989125409701600","215900386869103232","231341411280499264","234963367278237856","268774126621293632","287904299582063136","297527031412047552","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",151,212,"NaN"
"1",310,1980,24,?,2,42,"177998023809709824","195989125409701600","199048205189194240","223893184144971648","237368859608199328","263291408193739712","283434613164984288","304075516466593472","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",254,212,"NaN"
"1",311,1980,34,2,31,40,"164704954912987968","195989125409701600","199932688995347296","232054459553557568","237368859608199328","263385220668938624","283434613164984288","304075516466593472","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",301,212,"NaN"
"1",311,1980,64,?,4,36,"173887723080458816","195989125409701600","206749524610628096","228917277746383936","246273830535844160","264790880861655488","283434613164984288","304075516466593472","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",224,305,"NaN"
"1",312,1970,40,1,11,36,"177889768097649760","195989125409701600","211537026565899008","230350455135559552","248781296080734496","256184715136735936","275201233796062656","294355554689639424","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",172,305,"NaN"
"1",312,1980,30,?,13,41,"168641297319483168","195989125409701600","199932688995347296","227954554577479520","240191653185425376","262911816310136992","283434613164984288","304075516466593472","322817322149739584","333185696580091008","348398750218085376","376133110504521408","394147509014003392",248,337,"408403417121182016"
"1",312,1980,30,?,17,25,"168641297319483168","195989125409701600","199932688995347296","227954554577479520","240191653185425376","262911816310136992","283434613164984288","304075516466593472","322817322149739584","330771357548972544","358118711995039424","376133110504521408","394147509014003392",248,66,"NaN"
"1",312,1980,30,?,1,8,"168641297319483168","195989125409701600","199932688995347296","227954554577479520","240191653185425376","262911816310136992","283434613164984288","304075516466593472","322817322149739584","340299170471576832","358118711995039424","376133110504521408","394147509014003392",248,29,"NaN"
"1",312,1980,30,?,8,11,"168641297319483168","195989125409701600","199932688995347296","227954554577479520","240191653185425376","262911816310136992","283434613164984288","304075516466593472","322817322149739584","331229341044688960","358118711995039424","366413148727567360","384427547237049344",248,26,"NaN"
"1",312,1980,30,?,9,10,"168641297319483168","195989125409701600","199932688995347296","227954554577479520","240191653185425376","262911816310136992","283434613164984288","304075516466593472","322817322149739584","340706727392110080","358118711995039424","376133110504521408","384427547237049344",248,10,"NaN"
"1",313,1970,13,?,27,41,"162918644749558656","195989125409701600","206749524610628096","231340236671260704","240191653185425376","265036572401384000","279437087237855968","304075516466593472","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",265,305,"NaN"
"1",313,1970,13,?,7,39,"162918644749558656","195989125409701600","206749524610628096","231340236671260704","240191653185425376","265036572401384000","279437087237855968","304075516466593472","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",265,283,"NaN"
"1",314,1970,19,?,10,13,"162986766498309664","195989125409701600","199048205189194240","216583102308254496","244830763412166368","255237538711728256","275201233796062656","294355554689639424","322817322149739584","336244183359064320","358118711995039424","376133110504521408","384427547237049344",188,167,"NaN"
"1",314,1970,19,?,10,17,"162986766498309664","195989125409701600","199048205189194240","216583102308254496","244830763412166368","255237538711728256","275201233796062656","294355554689639424","322817322149739584","327176087494381184","358118711995039424","376133110504521408","394147509014003392",188,114,"NaN"
"1",314,1970,19,?,3,19,"162986766498309664","195989125409701600","199048205189194240","216583102308254496","244830763412166368","255237538711728256","275201233796062656","294355554689639424","322817322149739584","331494091256860096","358118711995039424","366413148727567360","384427547237049344",188,37,"402321239770763200"
"1",314,1970,19,?,3,9,"162986766498309664","195989125409701600","199048205189194240","216583102308254496","244830763412166368","255237538711728256","275201233796062656","294355554689639424","322817322149739584","330835418678081280","358118711995039424","366413148727567360","384427547237049344",188,36,"NaN"
"1",314,1970,19,?,5,11,"162986766498309664","195989125409701600","199048205189194240","216583102308254496","244830763412166368","255237538711728256","275201233796062656","294355554689639424","322817322149739584","328598610927008384","358118711995039424","376133110504521408","384427547237049344",188,212,"NaN"
"1",314,1970,19,?,6,40,"162986766498309664","195989125409701600","199048205189194240","216583102308254496","244830763412166368","255237538711728256","275201233796062656","294355554689639424","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",188,283,"NaN"
"1",314,1980,29,1,19,41,"170530984067546720","195989125409701600","211972810013591840","230931725945822112","237368859608199328","267889143760992736","283434613164984288","304075516466593472","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",251,305,"NaN"
"1",314,1980,29,1,31,35,"170530984067546720","195989125409701600","211972810013591840","230931725945822112","237368859608199328","267889143760992736","283434613164984288","304075516466593472","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",251,283,"NaN"
"1",314,1980,29,1,8,13,"170530984067546720","195989125409701600","211972810013591840","230931725945822112","237368859608199328","267889143760992736","283434613164984288","304075516466593472","322817322149739584","338396231123685888","344177108331154112","376133110504521408","384427547237049344",251,71,"NaN"
"1",314,1986,60,2,2,15,"178488297672480736","195989125409701600","202332883271035456","217931448274939488","238301249925067680","264541522789929248","272353944632959808","294355554689639424","322817322149739584","328340899507487936","358118711995039424","376133110504521408","384427547237049344",155,54,"NaN"
"1",314,?,60,3,15,40,"163431548484122592","195989125409701600","204398867956232672","233690436507724832","244359397575705312","268774126621293632","287904299582063136","297527031412047552","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",275,212,"NaN"
"1",315,1986,282,2,12,16,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","329712920338525440","358118711995039424","376133110504521408","394147509014003392",177,98,"NaN"
"1",315,1986,282,2,12,23,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","338829592843083328","348398750218085376","376133110504521408","394147509014003392",177,346,"NaN"
"1",315,1986,282,2,12,24,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","337870011986633216","358118711995039424","376133110504521408","394147509014003392",177,36,"NaN"
"1",315,1986,282,2,12,40,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","332173481642025472","358846119168703552","376860517678185536","394874916187667520",177,?,"NaN"
"1",315,1986,282,2,13,15,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","328340899507487936","358118711995039424","376133110504521408","384427547237049344",177,54,"NaN"
"1",315,1986,282,2,14,23,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","328637074940550912","358118711995039424","376133110504521408","394147509014003392",177,29,"NaN"
"1",315,1986,282,2,1,3,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","339158933305767936","344177108331154112","376133110504521408","394147509014003392",177,48,"NaN"
"1",315,1986,282,2,21,44,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","333773066447372864","348398750218085376","366413148727567360","384427547237049344",177,362,"NaN"
"1",315,1986,282,2,2,11,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","339237603721845056","358118711995039424","376133110504521408","384427547237049344",177,140,"NaN"
"1",315,1986,282,2,2,15,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","337132635030663360","358118711995039424","366413148727567360","384427547237049344",177,45,"NaN"
"1",315,1986,282,2,2,20,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","339441309941674752","348398750218085376","366413148727567360","384427547237049344",177,562,"NaN"
"1",315,1986,282,2,3,14,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","333119688785056000","348398750218085376","376133110504521408","384427547237049344",177,251,"NaN"
"1",315,1986,282,2,4,12,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","338846846039373056","358118711995039424","376133110504521408","394147509014003392",177,26,"NaN"
"1",315,1986,282,2,4,26,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","324956385171005952","358118711995039424","366413148727567360","384427547237049344",177,386,"NaN"
"1",315,1986,282,2,5,11,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","340299170471576832","358118711995039424","376133110504521408","394147509014003392",177,29,"NaN"
"1",315,1986,282,2,5,12,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","333327636450237312","348398750218085376","376133110504521408","394147509014003392",177,553,"NaN"
"1",315,1986,282,2,7,11,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","332681415690142080","358118711995039424","376133110504521408","394147509014003392",177,94,"NaN"
"1",315,1986,282,2,7,11,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","333311377485007872","358118711995039424","366413148727567360","384427547237049344",177,137,"NaN"
"1",315,1986,282,2,7,24,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","329513245526390592","348398750218085376","366413148727567360","384427547237049344",177,46,"NaN"
"1",315,1986,282,2,7,25,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","340093353923122048","348398750218085376","366413148727567360","384427547237049344",177,307,"NaN"
"1",315,1986,282,2,7,42,"168848174986013152","195989125409701600","206123012476342880","229878848113501024","244830763412166368","263641445693221856","272353944632959808","294355554689639424","322817322149739584","331756495484846784","358118711995039424","376133110504521408","394147509014003392",177,16,"NaN"
